marker_EOI_content_after_num,marker_DQT_num,marker_DHT_num,file_markers_num,marker_DQT_size_max,marker_DHT_size_max,file_size,marker_COM_size_max,marker_APP1_size_max,marker_APP12_size_max,target
0,2,4,11,67,181,11540,0,0,0,0
0,2,4,11,67,181,10252,0,0,0,0
0,2,4,11,67,181,15943,0,0,0,0
0,2,4,11,67,181,15851,0,0,0,0
0,2,4,11,67,181,12631,0,0,0,0
0,2,4,11,67,181,11691,0,0,0,0
0,2,4,11,67,181,8595,0,0,0,0
0,2,4,11,67,181,11156,0,0,0,0
0,2,4,11,67,181,10756,0,0,0,0
0,2,4,11,67,181,16158,0,0,0,0
0,2,4,11,67,181,15945,0,0,0,0
0,2,4,11,67,181,11368,0,0,0,0
0,2,4,11,67,181,13617,0,0,0,0
0,2,4,11,67,181,11555,0,0,0,0
0,2,4,11,67,181,11389,0,0,0,0
0,2,4,11,67,181,8363,0,0,0,0
0,2,4,11,67,181,10725,0,0,0,0
0,2,4,11,67,181,10754,0,0,0,0
0,2,4,11,67,181,13021,0,0,0,0
